status_id,permalink,created_time,share_text,image_text_py,image_text_ms,ms_cv_caption,clarifai_tags,clarifai_tags_prob,reposted,original,repost,repost_order,times_repost,days_bet_repost
1405630409737397_1675414422758993,https://www.facebook.com/1405630409737397_1675414422758993,12/11/2016 18:18,This would be me lol.,"when I text someone in the
same room as me and I'm
waiting for them to see it","when I text someone in the
same room as me and I'm
waiting for them to see it",person sitting in front of a laptop,"man,people,business,adult,one,indoors,looking,portrait,sit,young,stress,pensive,horizontal,success,despair,fine-looking,person,serious,actor,desktop","0.9545084,0.9524716,0.939439,0.9260603,0.9239556,0.90316796,0.8969356,0.8900336,0.86652386,0.8621178,0.8543587,0.81880057,0.8013401,0.7923073,0.7912235,0.7864795,0.7843877,0.7620858,0.75568795,0.7407559",1,0,1,1,1,67
1405630409737397_1714115512222217,https://www.facebook.com/1405630409737397_1714115512222217,26/01/2017 21:00,"We miss you, queen!","when I think of all the amazing
collabs we would have if selena
was still alive","when I think of all the amazing
collabs we would have if selena
was still alive",a woman talking on a cell phone,"woman,people,love,child,young,togetherness,adult,man,isolated,portrait,pretty,surprise,cute,horizontal,fun,indoors,adolescent,romance,looking,scared","0.9862765,0.9749995,0.93835807,0.93765914,0.9333627,0.92471033,0.9195185,0.91826224,0.9166565,0.9087471,0.8991666,0.89250064,0.8902526,0.8865236,0.87341994,0.86778545,0.8654244,0.85599315,0.8522413,0.85031235",1,1,0,0,1,0
1405630409737397_1750949245205510,https://www.facebook.com/1405630409737397_1750949245205510,8/04/2017 2:00,"We miss you, queen!","when I think of all the amazing
collabs we would have if selena
was still alive","when I think of all the amazing
collabs we would have if selena
was still alive",a woman talking on a cell phone,"woman,people,child,love,young,togetherness,isolated,adult,man,portrait,pretty,surprise,cute,horizontal,fun,adolescent,indoors,romance,scared,looking","0.9859623,0.97547483,0.9387126,0.93734956,0.93370605,0.9222632,0.91953015,0.9175128,0.9154137,0.90953624,0.9000082,0.8948736,0.8920454,0.885852,0.8758512,0.8667042,0.8660324,0.85268706,0.852138,0.8511897",1,0,1,1,1,71
1405630409737397_1650181808615588,https://www.facebook.com/1405630409737397_1650181808615588,22/09/2016 11:48,:broken_heart:,"when I think of all the amazing
songs we would have if Selena
was still alive","when I think of all the amazing
songs we would have if Selena
was still alive",a group of people posing for a photo,"woman,people,portrait,man,adult,adolescent,young,isolated,horizontal,friendship,business,looking,scared,indoors,togetherness,angry,person,collage,desktop,face","0.9804046,0.96111226,0.91868585,0.89854956,0.89717066,0.88508475,0.87951136,0.8768441,0.8592632,0.8401667,0.8314692,0.8215308,0.8204466,0.8125011,0.80294347,0.80179703,0.78712875,0.7781736,0.7612249,0.733829",0,1,0,,,
1405630409737397_1607557402878029,https://www.facebook.com/1405630409737397_1607557402878029,14/06/2016 22:00,Deep fried gansitos is what dreams are made of.,when I try to be fancy,when I try to be fancy,a bowl of food on a table,"no person,food,icee,delicious,plate,sweet,chocolate,cream,hot,traditional,fruit,sugar,cold,cake,restaurant,horizontal,goody,syrup,summer,refreshment","0.9785652,0.9711462,0.95613074,0.9450655,0.94178015,0.93984365,0.939011,0.9280932,0.90763384,0.88756573,0.8724723,0.8705156,0.8700857,0.8640325,0.85381705,0.8536771,0.8461993,0.83976185,0.8292389,0.82121706",0,1,0,,,
1405630409737397_1530128930620877,https://www.facebook.com/1405630409737397_1530128930620877,18/12/2015 19:02,I only pretend to like you.,"when I visit my primas
I smile but I actually hate all of those people.","when I visit my primas
I smile but I actually hate all of those people.",a group of women standing next to a woman,"people,adult,man,horizontal,woman,portrait,togetherness,monochrome,child,friendship,headshot,love,communication,happiness,business,side view,family,indoors,wear,education","0.9891263,0.9768704,0.95917153,0.957476,0.95535046,0.92110026,0.9058802,0.8516892,0.8437387,0.82459414,0.81171894,0.8098903,0.8023437,0.7960195,0.7839978,0.77830493,0.77778035,0.7695669,0.7598968,0.6713764",0,1,0,,,
1405630409737397_1817380488562385,https://www.facebook.com/1405630409737397_1817380488562385,17/08/2017 10:00,Me this morning.,"when I wake up in a
bad mood","when I wake up in a
bad mood",a close up of Paquita la del Barrio,"horizontal,woman,people,adult,portrait,indoors,headshot,happiness,relaxation,cheerful,mental image,business,illustration,sitting,education,technology,contemplation,chair,child,communication","0.99364585,0.99174637,0.99162376,0.99140555,0.98398805,0.97368467,0.96330476,0.92796445,0.9246092,0.9054942,0.8923472,0.8868785,0.8794205,0.8762903,0.8419436,0.83768797,0.8219736,0.81876516,0.81664443,0.8066588",0,1,0,,,
1405630409737397_1583447768622326,https://www.facebook.com/1405630409737397_1583447768622326,21/04/2016 15:00,Relatable.,"when I want to be skinny
but I also want an XL pizza
THE HEART WANTS WHAT IT WANTS","when I want to be skinny
but I also want an XL pizza
THE HEART WANTS WHAT IT WANTS",a young girl,"people,adult,portrait,vertical,headshot,woman,illustration,monochrome,facial expression,horizontal,vision,contemplation,side view,content,serious,identity,business,communication,staring,sadness","0.995123,0.98667365,0.9851127,0.97753,0.9727856,0.9518457,0.9390589,0.92220336,0.9190612,0.8938811,0.87935376,0.87576807,0.844326,0.8410709,0.834108,0.8214028,0.8094795,0.78586316,0.78145784,0.7574564",1,1,0,0,1,0
1405630409737397_1633594950274274,https://www.facebook.com/1405630409737397_1633594950274274,14/08/2016 11:29,Relatable.,"when I want to be skinny
but I also want an XL pizza
THE HEART WANTS WHAT IT WANTS","when I want to be skinny
but I also want an XL pizza
THE HEART WANTS WHAT IT WANTS",a young girl,"people,adult,portrait,vertical,headshot,woman,illustration,monochrome,facial expression,horizontal,contemplation,vision,side view,content,serious,business,identity,communication,staring,mental image","0.9952962,0.98681223,0.98503,0.97569716,0.97279346,0.9526873,0.9384589,0.92794144,0.9167,0.89696765,0.87375677,0.86985075,0.84914243,0.8422325,0.828731,0.811226,0.8087096,0.7876507,0.77302146,0.764861",1,0,1,1,1,115
1405630409737397_1560451244255312,https://www.facebook.com/1405630409737397_1560451244255312,3/03/2016 12:00,Classy af.,"when I want to go off but I
promised myself I'd be less crazy
LA DAMA","when I want to go off but I
promised myself I'd be less crazy
LA DAMA",a pair of skis,"illustration,woman,man,retro,people,health,vector,young,fashion,adult,sketch,girl,art,sport,pretty,collection,success,exercise,isolated,sexy","0.9927498,0.98704386,0.94826365,0.93447304,0.93094873,0.90625083,0.90085757,0.88298327,0.8768987,0.85483754,0.84598655,0.8435927,0.8418149,0.83742815,0.8255831,0.7842544,0.78083456,0.77256596,0.7477253,0.7378849",1,1,0,0,1,0
1405630409737397_1600991713534598,https://www.facebook.com/1405630409737397_1600991713534598,29/05/2016 22:00,Classy af.,"when I want to go off but I
promised myself I'd be less crazy
LA DAMA","when I want to go off but I
promised myself I'd be less crazy
LA DAMA",a pair of skis,"illustration,woman,man,retro,people,health,vector,young,fashion,adult,sketch,girl,art,sport,pretty,collection,success,exercise,isolated,sexy","0.9927498,0.98704386,0.94826365,0.93447304,0.93094873,0.90625083,0.90085757,0.88298327,0.8768987,0.85483754,0.84598655,0.8435927,0.8418149,0.83742815,0.8255831,0.7842544,0.78083456,0.77256596,0.7477253,0.7378849",1,0,1,1,1,87
1405630409737397_1651092605191175,https://www.facebook.com/1405630409737397_1651092605191175,24/09/2016 13:21,My life right now.,"when Ia cruda is real but
you smell pozole","when Ia cruda is real but
you smell pozole",a cow laying on the ground,"nature,horizontal,animal,illustration,people,art,adult,portrait,old,man,travel,dark,mammal,woman,strength,beach,wildlife,head,wood,young","0.9716991,0.9466448,0.92884994,0.9061309,0.89935577,0.879175,0.8737599,0.87358844,0.8611665,0.85553193,0.84493315,0.83848816,0.8348738,0.83342123,0.83039933,0.8232472,0.81818175,0.8097296,0.79725945,0.7931738",0,1,0,,,
1405630409737397_1500956110204826,https://www.facebook.com/1405630409737397_1500956110204826,9/10/2015 9:02,When she tells you her mom is coming to visit...,when Ia suegra comes to visit,when Ia suegra comes to visit,a tennis player in a cage,"cage,escape,wire,fence,security,catch,horizontal,indoors,people,shadow,jail,stock,adult,web,trap,window,gate,business,reflection,enclosure","0.99974906,0.9866382,0.9856432,0.98210704,0.9682653,0.95858335,0.94578683,0.9435501,0.9311652,0.9135128,0.91272056,0.9107185,0.9053576,0.90331507,0.9011927,0.9009225,0.898048,0.89694595,0.88873225,0.8840461",1,1,0,0,1,0
1405630409737397_1514790548821382,https://www.facebook.com/1405630409737397_1514790548821382,16/11/2015 14:00,#LOL,when Ia suegra comes to visit,when Ia suegra comes to visit,a tennis player in a cage,"cage,escape,wire,fence,security,catch,horizontal,indoors,people,stock,shadow,trap,adult,window,jail,gate,business,web,reflection,trade","0.9996886,0.9848233,0.98290825,0.98054045,0.96482587,0.9610734,0.946652,0.9395721,0.93377244,0.9127561,0.9109795,0.9083364,0.90658224,0.9049653,0.9037868,0.9008839,0.89961797,0.8972214,0.8821431,0.87234926",1,0,1,1,1,38
1405630409737397_1626066664360436,https://www.facebook.com/1405630409737397_1626066664360436,29/07/2016 8:00,Goals.,"when I'm a mom I want
my kids' friends to call
me tÌa","when I'm a mom I want
my kids' friends to call
me tÌa",a bird sits on the tracks,"text,desktop,business,abstract,illustration,disjunct,graphic,education,typographic,conceptual,science,no person,facts,design,symbol,research,horizontal,internet,school,art","0.97593576,0.95799804,0.93511546,0.9337507,0.9225335,0.91911936,0.918023,0.9090189,0.906038,0.9030335,0.90086704,0.8549656,0.84073174,0.8327755,0.83114696,0.8269102,0.81648767,0.80665946,0.79836965,0.7835721",0,1,0,,,
1405630409737397_1605078209792615,https://www.facebook.com/1405630409737397_1605078209792615,8/06/2016 11:00,Let's get information.,"when I'm about to go full
metiche mode
Okay ladies now
let get
INFORMATION","when I'm about to go full
metiche mode
Okay ladies now
let get
INFORMATION",person standing in front of a store,"indoors,business,people,adult,woman,man,communication,stock,horizontal,service,restaurant,table,shop,bar,office,shopping,window,coffee,modern,technology","0.95884275,0.94234365,0.9399625,0.93570006,0.93046767,0.92783844,0.92638505,0.9112295,0.9039463,0.8848376,0.8642578,0.86068475,0.8475048,0.8467585,0.8454609,0.8353615,0.81870484,0.8172828,0.80707085,0.7482541",0,1,0,,,
1405630409737397_1732209080412860,https://www.facebook.com/1405630409737397_1732209080412860,3/03/2017 21:00,Party's over :unamused:,"when I'm at a party and my mom
texts ""dÛnde est·s?""","when I'm at a party and my mom
texts ""dÛnde est·s?""",a group of people posing for a photo,"woman,adult,people,horizontal,sit,man,indoors,portrait,togetherness,couple,communication,friendship,happiness,sitting,adolescent,relaxation,looking,cheerful,side view,outdoors","0.99150133,0.9867592,0.97858703,0.9740629,0.9574487,0.95604885,0.92614377,0.9236688,0.9195893,0.91293836,0.9085897,0.89616233,0.8842136,0.881466,0.85393965,0.8523109,0.8371576,0.8234174,0.774342,0.7632237",1,1,0,0,1,0
1405630409737397_1748594998774268,https://www.facebook.com/1405630409737397_1748594998774268,4/04/2017 6:00,Party's over :unamused:,"when I'm at a party and my mom
texts ""dÛnde est·s?""","when I'm at a party and my mom
texts ""dÛnde est·s?""",Kim Kardashian et al. posing for a photo,"woman,adult,people,horizontal,sit,man,indoors,portrait,togetherness,couple,communication,friendship,happiness,sitting,adolescent,relaxation,looking,cheerful,side view,outdoors","0.9915885,0.9867987,0.9787337,0.9747838,0.9583684,0.9558224,0.92713326,0.92348045,0.921607,0.9128168,0.90848136,0.89839613,0.8845798,0.8845637,0.85606015,0.85419536,0.8363739,0.8247223,0.77814925,0.76723593",1,0,1,1,1,31
1405630409737397_1710111075955994,https://www.facebook.com/1405630409737397_1710111075955994,20/01/2017 22:00,Get away from me!,"when I'm at the club and
a guy approaches me:
FUERA DE TU ALCANCE","when I'm at the club and
a guy approaches me:
FUERA DE TU ALCANCE",Angelique Boyer posing for a picture,"portrait,people,woman,adult,fashion,vertical,horizontal,dress,happiness,business,cheerful,indoors,attitude,confidence,content,headshot,sign,creativity,glamour,facial expression","0.9886395,0.98624027,0.9843122,0.9801371,0.9442029,0.93453836,0.9244661,0.91133016,0.90553963,0.8976588,0.88495564,0.88021505,0.8739151,0.86572194,0.85920095,0.853876,0.8325664,0.8191384,0.81154436,0.810719",0,1,0,,,
1405630409737397_1718353068465128,https://www.facebook.com/1405630409737397_1718353068465128,5/02/2017 18:00,I'd literally die without her.,"when I'm bored at a family party and
my favorite prima shows up","when I'm bored at a family party and
my favorite prima shows up",a group of people posing for a picture,"woman,people,sport,man,school,education,sports fan,class,young,group,adolescent,indoors,fun,basketball,friendship,university,event,victory,child,squad","0.9716319,0.95534503,0.9499972,0.94851136,0.94504166,0.9425091,0.914182,0.90864944,0.9080372,0.8970498,0.8946756,0.8892541,0.88611853,0.879346,0.87816346,0.85949767,0.85785735,0.85732275,0.8522739,0.83344364",1,1,0,0,2,0
1405630409737397_1731703380463430,https://www.facebook.com/1405630409737397_1731703380463430,3/03/2017 2:00,I'd literally die without her.,"when I'm bored at a family party and
my favorite prima shows up","when I'm bored at a family party and
my favorite prima shows up",a group of people posing for a picture,"woman,people,man,sport,school,education,sports fan,young,class,group,adolescent,indoors,fun,basketball,friendship,victory,university,event,child,crowd","0.9710024,0.95562935,0.9484221,0.94697976,0.94500077,0.94229114,0.9138495,0.9086355,0.90601295,0.90375566,0.89216423,0.8875433,0.883471,0.87522423,0.8750723,0.8589441,0.85777986,0.85757816,0.8522347,0.83370554",1,0,1,1,2,25
1405630409737397_1746440992323002,https://www.facebook.com/1405630409737397_1746440992323002,31/03/2017 6:00,I'd literally die without her.,"when I'm bored at a family party and
my favorite prima shows up","when I'm bored at a family party and
my favorite prima shows up",a group of people posing for a picture,"woman,people,school,man,sport,education,class,group,young,sports fan,adolescent,indoors,fun,friendship,basketball,university,event,child,victory,crowd","0.97104776,0.95472497,0.9467919,0.94678706,0.94588274,0.9441434,0.9110795,0.91039634,0.9101355,0.9095864,0.8915243,0.88638735,0.8810264,0.8728292,0.8664428,0.8593511,0.85690546,0.850818,0.8467029,0.83276254",1,0,1,2,2,28
1405630409737397_1618694701764299,https://www.facebook.com/1405630409737397_1618694701764299,12/07/2016 22:00,This sounds like my mom.,"when I'm crying

other moms: are you okay?
what's wrong sweetie?
my mom: ven para que te
de algo por que llorar!","when I'm crying

other moms: are you okay?
what's wrong sweetie?
my mom: ven para que te
de algo por que llorar!",a cell phone,"text,business,desktop,education,conceptual,typographic,research,abstract,internet,symbol,management,knowledge,science,school,designing,leadership,phase,disjunct,company,communication","0.97403705,0.9685748,0.93269134,0.9314722,0.92003953,0.90776217,0.8930982,0.8801919,0.8720194,0.8594564,0.8556746,0.85476124,0.84977216,0.83995605,0.8394316,0.8355688,0.83466625,0.8321401,0.81854236,0.816579",1,1,0,0,2,0
1405630409737397_1647423602224742,https://www.facebook.com/1405630409737397_1647423602224742,15/09/2016 17:00,My mom.,"when I'm crying

other moms: are you okay?
what's wrong sweetie?
my mom: ven para que te
de algo por que llorar!","when I'm crying

other moms: are you okay?
what's wrong sweetie?
my mom: ven para que te
de algo por que llorar!",a cell phone,"text,business,desktop,education,conceptual,typographic,research,abstract,internet,symbol,management,knowledge,science,school,designing,leadership,phase,disjunct,company,communication","0.97403705,0.9685748,0.93269134,0.9314722,0.92003953,0.90776217,0.8930982,0.8801919,0.8720194,0.8594564,0.8556746,0.85476124,0.84977216,0.83995605,0.8394316,0.8355688,0.83466625,0.8321401,0.81854236,0.816579",1,0,1,1,2,65
1405630409737397_1681988542101581,https://www.facebook.com/1405630409737397_1681988542101581,27/11/2016 7:00,Accurate.,"when I'm crying

other moms: are you okay?
what's wrong sweetie?
my mom: ven para que te
de algo por que llorar!","when I'm crying

other moms: are you okay?
what's wrong sweetie?
my mom: ven para que te
de algo por que llorar!",a cell phone,"text,business,education,desktop,conceptual,typographic,research,abstract,internet,management,symbol,knowledge,science,designing,phase,leadership,school,disjunct,company,communication","0.97460663,0.9690232,0.93130934,0.9312829,0.9225338,0.9105533,0.8945984,0.87790316,0.87369263,0.8616171,0.85753584,0.8562019,0.8480637,0.84229326,0.8398282,0.83899057,0.83798546,0.8279683,0.8226607,0.81826746",1,0,1,2,2,73
1405630409737397_1739447349689033,https://www.facebook.com/1405630409737397_1739447349689033,23/03/2017 6:00,Accurate.,"when I'm crying
other moms: are you okay?
what's wrong sweetie?
my mom: ven para que te
de algo por que Ilorar!","when I'm crying
other moms: are you okay?
what's wrong sweetie?
my mom: ven para que te
de algo por que Ilorar!",a cell phone,"text,business,desktop,education,conceptual,typographic,research,abstract,internet,management,symbol,knowledge,science,designing,phase,leadership,school,disjunct,company,illustration","0.97478485,0.9687594,0.93127954,0.9306327,0.9218866,0.90924007,0.8933165,0.87811875,0.87542856,0.8627854,0.8592276,0.8567896,0.8466289,0.8407923,0.83918846,0.8386356,0.8368676,0.8268783,0.8229262,0.8205786",0,1,0,,,
1405630409737397_1515775282056242,https://www.facebook.com/1405630409737397_1515775282056242,18/11/2015 22:01,#MOOD,"when I'm drunk af and I see
the taco truck outside the club","when I'm drunk af and I see
the taco truck outside the club",Bernie Sanders is smiling for the camera,"elderly,portrait,elder,old,people,one,man,eyeglasses,adult,hair,wisdom,intelligence,satisfied,senior,face,laughing,maturity,person,casual,pensioner","0.9982546,0.9913451,0.9809458,0.97245026,0.9720886,0.9545665,0.9489624,0.94858414,0.93561244,0.9245249,0.90355086,0.8964373,0.8962556,0.89337707,0.8795504,0.8687489,0.85446584,0.8519304,0.84271026,0.8388634",0,1,0,,,
1405630409737397_1710655462568222,https://www.facebook.com/1405630409737397_1710655462568222,21/01/2017 13:00,:unamused:,"when I'm eating my favorite food
and someone says dame","when I'm eating my favorite food
and someone says dame",person sitting in front of a laptop,"sit,man,coffee,tea,indoors,people,horizontal,table,family,adult,woman,cup,casual,book series,college,young,looking,internet,book,education","0.9868282,0.9785303,0.96776336,0.96144736,0.9607662,0.9451612,0.9435816,0.8895823,0.88941175,0.88603115,0.8803345,0.85632527,0.8508731,0.8500868,0.84672046,0.8427978,0.8278096,0.82492304,0.8196149,0.81081325",0,1,0,,,
1405630409737397_1621837681450001,https://www.facebook.com/1405630409737397_1621837681450001,19/07/2016 17:00,Hand me the mic!,"when I'm emotional af and
they start playing vicente
fernandez songs","when I'm emotional af and
they start playing vicente
fernandez songs",person standing in front of a crowd,"child,people,man,woman,boy,adult,sit,family,indoors,horizontal,group,table,education,happiness,togetherness,portrait,friendship,fun,cheerful,enjoyment","0.98280656,0.9764172,0.96325934,0.929417,0.9292168,0.9199436,0.9182764,0.8979597,0.88553226,0.8805573,0.879049,0.8703828,0.8687785,0.8655549,0.86166215,0.85390925,0.8320763,0.8092538,0.80218977,0.79629004",1,1,0,0,1,0
1405630409737397_1639371933029909,https://www.facebook.com/1405630409737397_1639371933029909,27/08/2016 22:00,The feels.,"when I'm emotional af and
they start playing vicente
fernandez songs","when I'm emotional af and
they start playing vicente
fernandez songs",person standing in front of a crowd,"child,people,man,woman,boy,adult,sit,family,indoors,horizontal,group,table,education,happiness,togetherness,portrait,friendship,fun,cheerful,enjoyment","0.98280656,0.9764172,0.96325934,0.929417,0.9292168,0.9199436,0.9182764,0.8979597,0.88553226,0.8805573,0.879049,0.8703828,0.8687785,0.8655549,0.86166215,0.85390925,0.8320763,0.8092538,0.80218977,0.79629004",1,0,1,1,1,39
1405630409737397_1570380453262391,https://www.facebook.com/1405630409737397_1570380453262391,24/03/2016 22:00,I was kiiiiiidding.,"when I'm funny af but people
don't understand my sarcasm
Bueno pero no te enojes.","when I'm funny af but people
don't understand my sarcasm
Bueno pero no te enojes.",a group of people standing around each other,"horizontal,people,man,woman,adult,child,togetherness,indoors,friendship,education,teamwork,battle,portrait,school,happiness,bonding,enjoyment,family,sitting,side view","0.9962653,0.9934207,0.98794675,0.97672784,0.9719336,0.9718857,0.9701131,0.96946716,0.96126306,0.958217,0.9165293,0.8872906,0.88536,0.84893155,0.8341473,0.8323382,0.82704234,0.8269234,0.8225853,0.8038285",0,1,0,,,
1405630409737397_1583463508620752,https://www.facebook.com/1405630409737397_1583463508620752,22/04/2016 0:02,"Jk love all of you...okay, maybe not aaaall of you.","when I'm getting ready to
visit my primas
Dealing With
People You
Can't Stand","when I'm getting ready to
visit my primas
Dealing With
People You
Can't Stand",a cell phone,"illustration,text,business,vertical,bill,communication,vectors,label,symbol,identity,banner,paper,horizontal,vector,sign,stock,World Wide Web,image,square,magazine","0.98604566,0.94857204,0.9043879,0.8926096,0.8786198,0.8763186,0.8715955,0.86038107,0.8579333,0.84861726,0.8446858,0.8446475,0.8303727,0.82566893,0.8153375,0.80788887,0.80345273,0.7990391,0.79342914,0.79071426",0,1,0,,,
1405630409737397_1518397131794057,https://www.facebook.com/1405630409737397_1518397131794057,24/11/2015 12:02,Me every weekend.,"when I'm hungover and they tell
me there's pozole","when I'm hungover and they tell
me there's pozole",a cat is laying on the ground,"nature,people,illustration,animal,man,adult,young,horizontal,art,water,woman,one,body,travel,beach,desktop,sun,dark,combat,old","0.97229373,0.92772806,0.91536033,0.91476774,0.8866923,0.88445216,0.88099575,0.8787333,0.8651856,0.8591308,0.8523856,0.83799434,0.82816315,0.82409346,0.81365,0.8079252,0.8066412,0.7999798,0.7978961,0.796425",0,1,0,,,
1405630409737397_1522057684761335,https://www.facebook.com/1405630409737397_1522057684761335,3/12/2015 1:01,Such a good adult.,"when I'm in charge of going
grocery shopping","when I'm in charge of going
grocery shopping",a bottle of wine in front of a store,"bottle,glass,alcohol,drink,variation,bar,beer,stock,science,vertical,liquid,horizontal,refreshment,order,container,indoors,shelf,shop,soda,pharmacist","0.9969393,0.99240303,0.9863934,0.98124516,0.97360754,0.97147703,0.97058165,0.9578775,0.9511351,0.94164157,0.9396738,0.9367522,0.9362209,0.9327926,0.92568123,0.91270745,0.91078746,0.8935355,0.8905541,0.8720955",0,1,0,,,
1405630409737397_1590771537889949,https://www.facebook.com/1405630409737397_1590771537889949,6/05/2016 11:00,Excuse me?,"when I'm in pleno chisme
and someone interrupts me","when I'm in pleno chisme
and someone interrupts me",person holding a cell phone,"child,people,woman,cute,portrait,indoors,horizontal,young,relaxation,pretty,looking,sit,adult,education,girl,beautiful,adolescent,little,leisure,person","0.98402023,0.9752125,0.9579387,0.95245075,0.9443748,0.93991697,0.93897766,0.9242605,0.8881597,0.88510114,0.88125324,0.8769386,0.8699875,0.86792076,0.866644,0.85583234,0.8555896,0.851527,0.8504392,0.8496388",0,1,0,,,
1405630409737397_1687674221533013,https://www.facebook.com/1405630409737397_1687674221533013,7/12/2016 12:00,How embarrassing!,"when I'm in the dressing room and
my mom tells me ""mija salga pa'
ver cÛmo le queda""","when I'm in the dressing room and
my mom tells me ""mija salga pa'
ver cÛmo le queda""",a woman posing for a photo,"shopping,shop,business,stock,mall,option,sale,people,woman,bargain,indoors,man,commerce,fashion,market,young,shopper,choose,bag,purchase","0.99011075,0.96391165,0.9499451,0.9477846,0.9358649,0.93173236,0.9295918,0.9173944,0.9002708,0.89788324,0.84722984,0.82973945,0.81444824,0.802488,0.7938866,0.791877,0.7739697,0.7704449,0.7623914,0.7615777",1,1,0,0,1,0
1405630409737397_1703909686576133,https://www.facebook.com/1405630409737397_1703909686576133,8/01/2017 9:02,How embarrassing!,"when I'm in the dressing room and
my mom tells me ""mija salga pa'
ver cÛmo le queda""","when I'm in the dressing room and
my mom tells me ""mija salga pa'
ver cÛmo le queda""",a woman posing for a photo,"shopping,shop,stock,business,mall,sale,people,option,woman,bargain,indoors,man,fashion,young,bag,commerce,market,sport,shopper,purchase","0.98828375,0.95988685,0.94426596,0.94415104,0.9334364,0.92350906,0.9233581,0.917552,0.8945124,0.8874819,0.85003996,0.83847356,0.8306127,0.79929817,0.7882079,0.788,0.77678424,0.76717186,0.75700057,0.75204027",1,0,1,1,1,32
1405630409737397_1625100874457015,https://www.facebook.com/1405630409737397_1625100874457015,26/07/2016 20:00,Finding hidden treasures.,"when I'm lurking and I find
quality A chisme","when I'm lurking and I find
quality A chisme",a women who is looking at the camera,"indoors,adult,people,horizontal,business,portrait,woman,technology,vertical,communication,headshot,fatigue,overworked,eyeglasses,contemplation,frustration,education,concentration,cheerful,office","0.9900393,0.98457754,0.98282534,0.9816464,0.9603567,0.9590076,0.9497243,0.92993957,0.91258454,0.90834796,0.90290886,0.8891865,0.8693803,0.8580662,0.8564861,0.84756494,0.84056556,0.82390386,0.82320404,0.8195735",1,1,0,0,1,0
1405630409737397_1647415758892193,https://www.facebook.com/1405630409737397_1647415758892193,15/09/2016 15:02,And I get my feelings hurt.,"when I'm lurking and I find
quality A chisme","when I'm lurking and I find
quality A chisme",a women who is looking at the camera,"indoors,adult,people,horizontal,business,portrait,woman,technology,vertical,communication,headshot,fatigue,overworked,eyeglasses,contemplation,frustration,education,concentration,cheerful,office","0.9900393,0.98457754,0.98282534,0.9816464,0.9603567,0.9590076,0.9497243,0.92993957,0.91258454,0.90834796,0.90290886,0.8891865,0.8693803,0.8580662,0.8564861,0.84756494,0.84056556,0.82390386,0.82320404,0.8195735",1,0,1,1,1,51
1405630409737397_1713556215611480,https://www.facebook.com/1405630409737397_1713556215611480,27/01/2017 1:00,Me every time they want to go out lol.,"when I'm not ready and my
friends want to leave
ESPERA UN POCO,
UN POQUITO M¡S","when I'm not ready and my
friends want to leave
ESPERA UN POCO,
UN POQUITO M¡S",a man holding a tennis racquet,"business,people,leadership,horizontal,man,text,education,adult,petition,vertical,communication,success,achievement,influence,down to a science,offense,serious,intelligence,desktop,control","0.9811174,0.96789145,0.9518169,0.9513596,0.9352537,0.9310889,0.91342926,0.91273725,0.90266544,0.8468909,0.84622014,0.8415252,0.8175504,0.8138224,0.8115485,0.7892072,0.780244,0.76782864,0.7667726,0.7651814",0,1,0,,,
1405630409737397_1660418394258596,https://www.facebook.com/1405630409737397_1660418394258596,15/10/2016 17:00,:'(,when I'm on a diet,when I'm on a diet,a hand holding a piece of broccoli,"nature,hand,desktop,closeup,precious,horizontal,flora,finger,woman,gem,little,medicine,isolated,jewelry,symbol,leaf,love,luxury,food,herb","0.96591115,0.96111107,0.9062288,0.8877753,0.8536556,0.84999627,0.84941447,0.83861434,0.8376613,0.8311773,0.8273052,0.8204027,0.81954825,0.8133254,0.7971028,0.7844893,0.7817222,0.750555,0.7393573,0.7368814",1,1,0,0,2,0
1405630409737397_1692182884415480,https://www.facebook.com/1405630409737397_1692182884415480,14/12/2016 21:00,I would need a bigger sweater.,when I'm on a diet,when I'm on a diet,person holding a plate of food on a table,"people,man,food,indoors,adult,woman,horizontal,vertical,traditional,fruit,table,drink,glass,box,leaf,refreshment,love,freshness,desktop,hungry","0.97006387,0.9465283,0.94528157,0.93619096,0.9355197,0.9332042,0.9279407,0.8503725,0.8104874,0.80662096,0.77918,0.77533275,0.7734343,0.76041496,0.75707006,0.73718184,0.72839653,0.72810566,0.7241148,0.7210456",1,0,1,1,2,60
1405630409737397_1696619660638469,https://www.facebook.com/1405630409737397_1696619660638469,3/01/2017 8:00,I would need a bigger sweater.,when I'm on a diet,when I'm on a diet,person holding a plate of food on a table,"people,man,food,woman,adult,indoors,horizontal,vertical,traditional,fruit,table,leaf,drink,glass,meal,love,refreshment,desktop,plate,hungry","0.97163475,0.95259947,0.9524252,0.9347464,0.9296995,0.9238393,0.9103004,0.83086085,0.8236418,0.81687534,0.81027997,0.7885442,0.7655697,0.75378823,0.746017,0.7437276,0.7369635,0.72887534,0.72469187,0.7223034",1,0,1,2,2,19
